_id,rate,comment
5f786482709d68d2d4b7c5ea,width: 60%;,"cài đặt hơi khó, nhất là phần quét mã, không có chọn phương thức khác, hiện tại gọi điện không nghe tiếng, để xem lại"
5f786482709d68d2d4b7c5eb,width: 80%;,"đóng gói cẩn thận, ship nhanh, hàng chuẩn, camera kết nối nhanh, hình ảnh không rõ nét lắm, chỉ đc HD chứ không thấy full HD."
5f786482d43cdb78fe95a16e,width: 80%;,"Sóng 5Ghz chỉ phủ dc đúng tầng đặt router, sóng 2.4GHz thì tỏa dc trên và dưới 1 tầng."
5f786482d43cdb78fe95a16f,width: 80%;,Dùng wifi modem Huawei của VNPT cứ trồi sụt. Mình mua em này về sài thấy good hơn rất nhiều. wifi mạnh và ổn định hơn.
5f786482d43cdb78fe95a170,width: 60%;,"sản phẩm này có vấn đề về chất lượng, đi bảo hành ở DGW phải đổi 3 lần mới xài được."
5f786482d43cdb78fe95a171,width: 80%;,"Phù hợp mức giá
Ổn khi dùng gia đình

Build tạm ổn"
5f786483fd3d9e40c7b6bca3,width: 80%;,Dep ngon lanh canh dao cung nen mua !!!!!!!!!!!!!!!!!!!
5f786483709d68d2d4b7c5ec,width: 80%;,sản phẩm tốt nhưng thấy hổ trợ thẻ 64gb nhưng máy báo hổ trợ chỉ 32gb!
5f786483709d68d2d4b7c5ed,width: 80%;,Dùng tốt. Nên bán kèm thẻ nhớ để khách hàng lựa chọn
5f786483709d68d2d4b7c5ee,width: 80%;,Mình mới dùng thử nhưng thấy nếu dùng khác mạng thì trên app giật ko xem được. Ko biết do cam hay do mạng
5f786483709d68d2d4b7c5ef,width: 80%;,Mới mua thì tiki giảm giá mất 50 chục. Nói chung dùng khá tốt! Hy vọng ki trục trặc gì. Nhân viên giao hàng nhiệt tình.
5f786484d43cdb78fe95a172,width: 80%;,"sản phẩm dùng tốt so với tàm giá, sóng wifi 2.4g khỏe hơn 5g"
5f786484d43cdb78fe95a173,width: 60%;,Thấy có khuyến mại bình nước nhưng khi nhận hàng không có là sao ta
5f786484d43cdb78fe95a174,width: 80%;,"Đã mua thiết bị, cài đặt nhanh nhưng vẫn bị chập chờn dùng sóng 2 vạch"
5f786484d43cdb78fe95a175,width: 80%;,Có gì đó sai sai: ip truy cập hướng dẫn là 192.168.01. Nhưng thực tế lại là 192.168.1.1
5f786484709d68d2d4b7c5f0,width: 80%;,Sản phẩm bị treo đèn vàng và ko có số hotline để hướng dẫn khắc phục
5f786485d43cdb78fe95a176,width: 80%;,"Set 2 băng tần ok 
Sóng mạnh"
5f786485d43cdb78fe95a177,width: 80%;,Sản phẩm hoạt động tốt!!!
5f786486709d68d2d4b7c5f1,width: 80%;,"Mới mua đang xài ổn định, dễ dàng cài đặt, chờ thời gian xem chất lượng độ bền đánh giá tiếp"
5f786486709d68d2d4b7c5f2,width: 80%;,"giao hàng nhanh, chưa đến 24h, ghi nhận tiki. chất lượng sản phẩm cảm quan ban đầu: còn zin, ngon."
5f786487709d68d2d4b7c5f3,width: 60%;,Sản phẩm mình mua khi mở hộp ra thì chỉ có sợi cáp mà không có củ nguồn là sao vậy shop ơi?
5f786487709d68d2d4b7c5f4,width: 80%;,"Hàng thì ok chất lượng, chưa sử dụng nên chưa đánh giá dc chất lượng."
5f786488709d68d2d4b7c5f5,width: 80%;,Nó chỉ cho ra độ phân giải 720p chứ không có độ phân giải 1080p hay còn gọi là full HD như quảng cáo
5f786488709d68d2d4b7c5f6,width: 80%;,"Giao hàng nhanh, kết nối ổn. Tuy nhiên không thể chia sẻ thiết bị để 2 máy đt cùng xem 1 lúc"
5f786488709d68d2d4b7c5f7,width: 80%;,"dùng thấy oki, thi thoảng tiếng hơi rè, ko rõ lắm nhưng cũng chấp nhận đc, shipper dễ xương"
5f786489709d68d2d4b7c5f8,width: 60%;,"chất lượng tạm ổn, quay đêm ok, nhược điểm quay ngược sáng bị lóa..."
5f786489709d68d2d4b7c5f9,width: 80%;,"Máy quay về đêm chất lượng tốt, hiện chưa bị lag, vẫn thích dùng Xiaomi nên thấy rất ưng"
5f786489709d68d2d4b7c5fa,width: 80%;,"Giao hàng nhanh, về test thì thấy ổn. Nếu dùng ổn định lâu ngày thì tuyệt hơn"
5f786489709d68d2d4b7c5fb,width: 80%;,Bác nào biết gắn con này lên tường k ạ. Hỗ trợ e phát
5f78648b709d68d2d4b7c5fc,width: 60%;,"sản phẩm giao ko có cục adaptor.... mua tiki now về phải mua thêm cục Adaptor
Thực sự ko hài lòng"
5f78648b709d68d2d4b7c5fd,width: 60%;,Tôi mua về thì không thấy ổ hub của USB là sao?. Vậy thì cắm kiểu gì? Camera gì kì vậy????
5f78648b709d68d2d4b7c5fe,width: 60%;,Quảng cáo tặng thẻ nhớ mà k thấy tặng vs lại k có củ sạc. Đề nghị shop giải đáp
5f78648b709d68d2d4b7c5ff,width: 80%;,mua từ tháng 2 nhưng vì mua dư nên tới giờ cũng chưa dùng. không biết ổn không
5f78648cfd3d9e40c7b6bca4,width: 80%;,"Loa này nghe chất lượng âm thanh không hay , bass rất kém 
so tầm giá này thì nên mua Tronsmart Element T2 có thời lượng pin kém ,sạc chậm  hơn nhưng nghe hay hơn nhiều , âm bass ấm ."
5f78648cfd3d9e40c7b6bca5,width: 60%;,"độ hoàn thiện kém,ốc rĩ sét nhiều quá,âm lượng tốt,thời lượng thì để kiểm chứng thêm,tiki giao hàng nhanh!!!!"
5f78648c709d68d2d4b7c600,width: 80%;,Khá ok mỗi tội nỏ rút nguồn điện cái ngắt luôn
5f78648c709d68d2d4b7c601,width: 80%;,"Nhận hàng nhanh . Camera mẩu mả đẹp , dể cài dể sử dụng"
5f78648c709d68d2d4b7c602,width: 80%;,"1. Hình ảnh rõ 
2. Thiết kế cute
3. Chế độ xoay linh hoạt
Hạn chế: âm thanh chưa rõ bị rè"
5f78648c709d68d2d4b7c603,width: 80%;,"sản phẩm Sài ok trong tầm giá, nhưng chất lượng hình ảnh chac dc 9/10 thôi."
5f78648d709d68d2d4b7c604,width: 60%;,"Camra dùng tốt, nhưng ko có dán tem bảo hành nên không biết bảo hành thế nào."
5f78648d709d68d2d4b7c605,width: 60%;,"Sản phẩm với tầm tiền này thì cũng chấp nhận, nếu có tiền thì mua arlo dùng tốt hơn"
5f78648d709d68d2d4b7c606,width: 80%;,"Điều khiển mượt. Nhưng logo trên sản phẩm là chữ MI, không như hình ảnh"
5f78648f709d68d2d4b7c607,width: 80%;,"Hình ảnh rỏ nét ngày cũng như đêm,nhưng không báo động khi có trộm."
5f78648f709d68d2d4b7c608,width: 60%;,Hàng chính hãng. Chất lượng tốt. Bắt phải để 25 ký tự nhận xét nên cho 3 sao
5f78648f709d68d2d4b7c609,width: 80%;,"Hình ảnh rõ nét . Mình mua cái thứ 4 rồi đóng gói cẩn thận , giao hàng đúng hẹn ."
5f78648f709d68d2d4b7c60a,width: 80%;,hình anh rất đẹp.. thiếu ánh sáng vẫn có màu.. tốt độ ghi hình hơi chậm xíu..
5f78648ffd3d9e40c7b6bca6,width: 80%;,"Hiện tại thì khá hài lòng, loa lớn, nghe max volume cũng khá ok. 1 tiếng tụt 10% pin. 
Nếu dùng để đem ra cvien để nghe thì cũng ổn trong tầm giá"
5f78648ffd3d9e40c7b6bca7,width: 80%;,"Loa nghe cũng được, có cái chốg nước mà ốc vít lại rỉ sét thế này thì hơi mất vẻ đẹp của loa  .."
5f78648ffd3d9e40c7b6bca8,width: 80%;,"chất lượng ổn trong tầm giá, sai thông tin pin 1800mAh mà"
5f78648ffd3d9e40c7b6bca9,width: 80%;,"Loa khoẻ, pin trâu. Nghe bass và vocal khá ok. Một số âm bị rè. Tiki đóng gói hàng tốt."
5f78648ffd3d9e40c7b6bcaa,width: 60%;,Vừa mua được lúc sáng sử dụng đến chiều thì loa đã bị rè. Hướng dẫn giúp cách bảo hành
5f786490709d68d2d4b7c60b,width: 80%;,Chất lượng hình ảnh rõ nét. Tuy nhiên điểm trừ là không có củ sạc đi kèm.
5f786490709d68d2d4b7c60c,width: 80%;,"Sản phẩm tốt, chỉ thiếu cái củ sạc. Nhà sản xuất còn bị thiếu sot chổ này."
5f786491fd3d9e40c7b6bcab,width: 80%;,Nhỏ nhưng âm thanh rất chất lượng nhé nghe 1 mình vừa đủ
5f786491fd3d9e40c7b6bcac,width: 80%;,"Giao hàng đúng hẹn, thân thiện, sản phẩm tốt trong tầm tiền...Cám ơn Tiki"
5f786491709d68d2d4b7c60d,width: 80%;,"camera độ phân giải tốt, có hồng ngoại trắng đen vào ban đêm"
5f786492d43cdb78fe95a178,width: 60%;,Cuộn giấy không được gói lại tường cuộn mà để chung voi nhau
5f786492d43cdb78fe95a179,width: 80%;,giá mà ra màu đen thì đẹp
5f786492fd3d9e40c7b6bcad,width: 80%;,hợp lý để mua
5f786492fd3d9e40c7b6bcae,width: 80%;,"dùng ổn phết, đem đi lại cũng tiện"
5f786492709d68d2d4b7c60e,width: 80%;,"Hài lòng. Tuy nhiên sản phẩm ko lưu điện, phải cắm sạc điện liên tục."
5f786493fd3d9e40c7b6bcaf,width: 60%;,khi nghe nhac bang THE SD tiet la khong tro qua bai hat duoc
5f786493fd3d9e40c7b6bcb0,width: 80%;,false
5f786493fd3d9e40c7b6bcb1,width: 80%;,false
5f786494709d68d2d4b7c60f,width: 80%;,thiêu adaptor và thẻ nhớ nên hơi bất tiện phải đi mua
5f786494709d68d2d4b7c610,width: 80%;,Hi b... Có thể hướng dẫn mình cách xoay ngược camera khi gắn lên trần nhà hem
5f786494709d68d2d4b7c611,width: 80%;,Bị delay khi xem live. Có vẻ do server chậm quá (conpare với cái yoosee ở nhà)
5f786494d43cdb78fe95a17a,width: 80%;,false
5f786494d43cdb78fe95a17b,width: 80%;,false
5f786494d43cdb78fe95a17c,width: 60%;,false
5f786494fd3d9e40c7b6bcb2,width: 60%;,false
5f786494fd3d9e40c7b6bcb3,width: 80%;,false
5f786494fd3d9e40c7b6bcb4,width: 80%;,"Theo mình thấy thì jack 3.5 mm chỉ đó vai trò là cổng in nhận tính hiệu từ nguồn phát chứ không đóng vai trò là bluetooth receiver để nhận nguồn nhạc bluetooth rồi dẫn qua dây phát ra loa hay tai nghe.
Và loa có khe nhận thẻ microSD nha các bạn, mấy thằng trả lời câu hỏi của Tiki chả biết gì zz"
5f786495709d68d2d4b7c612,width: 60%;,Đã mua sản phẩm chỉ thắc mắc là k kèm theo thẻ nhớ thôi
5f786495709d68d2d4b7c613,width: 80%;,Hình ảnh được cải thiện hơn do phần mềm nâng cấp thường xuyên
5f786496fd3d9e40c7b6bcb5,width: 80%;,"tưởng loa nhỏ ai ngờ ko nhỏ với giá này thì đây là một loa đủ tiêu chuẩn vừa rẻ bass lại to. .. với mức âm thanh nhỏ nghe nhạc cũng rất êm.. 
có quan ngại nhỏ phía sau thôi.. mỗi lần vác theo phải bỏ túi nhỏ có lót đệm êm tránh hư hại tới phần màn loa.."
5f786496709d68d2d4b7c614,width: 80%;,"sử dụng gia đình nhỏ thì rất ok, quay đêm nhìn rất tốt, góc nhìn rộng"
5f786496709d68d2d4b7c615,width: 80%;,"hàng tốt, chất lượng. Mới mua dùng nên chưa kiểm chứng độ bền."
5f786496709d68d2d4b7c616,width: 80%;,"- Cài đặt dễ, nhanh gọn, 
- Nhiều tính năng phụ khá hữu dụng"
5f786497709d68d2d4b7c617,width: 60%;,"Tìm mãi không thấy củ sạc nguồn, phải đi mua thêm cục sạc"
5f786497709d68d2d4b7c618,width: 80%;,Đã dùng 1 tháng và chưa thấy vấn đề gì. Khá ổn trong tầm giá
5f786497709d68d2d4b7c619,width: 60%;,"hàng đẹp nhưng ko có cục nguồn, yêu cầu khắc phục"
5f786499709d68d2d4b7c61a,width: 80%;,lense hay bị mờ do hơi nước bấm vào. phải lâu thường xuyên .
5f78649a709d68d2d4b7c61b,width: 80%;,"case ôm khít với mấy 10.2 in , đừng được trong tầm giá !"
5f78649cd43cdb78fe95a17d,width: 80%;,false
5f78649c709d68d2d4b7c61c,width: 60%;,"hàng tốt, đôi khi chất lượng âm thanh ko ổn định"
5f78649c709d68d2d4b7c61d,width: 60%;,Cài mãi wifi k được hic. Ai hỗ trợ mình với
5f78649efd3d9e40c7b6bcb6,width: 80%;,xài ổn trong tầm giá.
5f7864a1fd3d9e40c7b6bcb7,width: 80%;,tốt trong tầm giá
5f7864a2709d68d2d4b7c61e,width: 80%;,Hàng ok nhưng cho cáp mà ko cho cóc sạc.
5f7864a2709d68d2d4b7c61f,width: 60%;,"Hàng đầy đủ, đẹp nhưng không có thẻ .!!!"
5f7864a2709d68d2d4b7c620,width: 80%;,tạm được
5f7864a3709d68d2d4b7c621,width: 80%;,"Hài lòng, hàng đẹp như QC. Đóng gói, bao bì nguyên tem"
5f7864a3709d68d2d4b7c622,width: 60%;,"thấy review có cốc xạc mà.. mùa vê thi k có???, ."
5f7864a4709d68d2d4b7c623,width: 80%;,"Camera dùng nét, nhưng gọi thoai thì hơi rè"
5f7864a4709d68d2d4b7c624,width: 80%;,Hình ảnh rõ nét. Hoạt động ổn định
5f7864a4d43cdb78fe95a17e,width: 80%;,"Hàng chính hãng, đóng gói sp chắc chắn. Mình tạm hài lòng với sp này."
5f7864a5709d68d2d4b7c625,width: 80%;,"Hàng chính hãng, chất lượng tuyệt vời"
5f7864a5709d68d2d4b7c626,width: 60%;,Logo camera không giống trên trang bán hàng của tiki?
5f7864a5709d68d2d4b7c627,width: 80%;,"Hình ảnh rõ , giao hàng nhanh.ok"
5f7864a7709d68d2d4b7c628,width: 80%;,Giao hàng nhanh. Đóng gói cẩn thận
5f7864a7709d68d2d4b7c629,width: 80%;,camera ok nhưng tiếng bị vọng
5f7864a8709d68d2d4b7c62a,width: 80%;,false
5f7864a8709d68d2d4b7c62b,width: 80%;,Tốt dùng OK sẽ mua thêm -hài lòng
5f7864aa709d68d2d4b7c62c,width: 60%;,"Sản phẩm tốt, đrpj"
5f7864aa709d68d2d4b7c62d,width: 80%;,Dùng cũng ổn với mức giá đấy
5f7864abfd3d9e40c7b6bcb8,width: 60%;,"Sản phẩm ok nhưng giao hàng thì lâu ơi là lâu. Mặc dù có thông báo nhưng đặt hàng ngày 1 mà 15 mới được nhận, đến nỗi mình còn quên là mình có đaqtj đơn này😒😒 thì thực sự là ko thể ko phàn nàn"
5f7864abfd3d9e40c7b6bcb9,width: 80%;,"Hàng nước ngoài nên hơi lâu, giao đúng hẹn. Ngon, dùng tg đánh giá thêm sau"
5f7864ac709d68d2d4b7c62e,width: 60%;,Đàm thoại nghe gọi không rõ
5f7864ad709d68d2d4b7c62f,width: 80%;,"tốt trong tầm gía, nên mua."
5f7864ad709d68d2d4b7c630,width: 60%;,không có cục sạt
5f7864adfd3d9e40c7b6bcba,width: 80%;,"Box trong suốt nhìn rất đẹp mắt, nhưng cần sd kỹ, vì khi trầy sẽ nhìn không đẹp như những box nhựa đen."
5f7864adfd3d9e40c7b6bcbb,width: 60%;,"Nhầm nên mua hàng quốc tế (mất khoảng 2 tuần chờ ship). Vỏ cứng, bỏ ổ hdd 2.5 vừa, không rung lắc."
5f7864aed43cdb78fe95a17f,width: 80%;,"Hàng giao nhanh, sử dụng tương đối ổn định, sóng wifi không mạnh lắm, đặt wifi trong văn phòng, đi ra văn phòng 15m là không thấy sóng rồi, xuyên tường hơi kém, mình đang chờ công ty Lanh Dung hỗ trợ xuất hóa đơn, cám ơn."
5f7864aed43cdb78fe95a180,width: 80%;,false
5f7864aed43cdb78fe95a181,width: 60%;,Ad ơi. Cho mình hỏi. SP này khi nào có hàng vậy ạ?
5f7864ae709d68d2d4b7c631,width: 80%;,Ổn trog phân khúc
5f7864affd3d9e40c7b6bcbc,width: 80%;,Đợt này giao hàng khá chậm và đóng gói ko chắc chắn như lần 1 mình mua! Nhưng chất lượng vẫn đảm bảo
5f7864affd3d9e40c7b6bcbd,width: 80%;,"phần nắp đậy thiết kế tạo cảm giác hơi vướng víu khi lắp ổ cứng vào, còn lại khá ổn!"
5f7864affd3d9e40c7b6bcbe,width: 60%;,Vỏ trong nhìn được ổ cứng nhưng mỏng mảnh dễ vỡ và hơi khó lấy ổ cứng ra ngoài
5f7864affd3d9e40c7b6bcbf,width: 80%;,Đóng gói kỹ. có cable kèm theo. hàng quốc tế nên hơn 1 tháng mới nhận được.
5f7864affd3d9e40c7b6bcc0,width: 80%;,Chất lượng sản phẩm ok. Chỉ không hài lòng về thời gian giao hàng quá lâu mà lại trễ nữa chứ.
5f7864b0709d68d2d4b7c632,width: 80%;,Ok. Dùng ổn. Đóng gói ok .
5f7864b1fd3d9e40c7b6bcc1,width: 60%;,"Vỏ nhựa mỏng mảnh, dây cable đi kèm chất lượng thấp dễ bị lỗi kết nối"
5f7864b1709d68d2d4b7c633,width: 60%;,tạm ổn
5f7864b1709d68d2d4b7c634,width: 80%;,tốt
5f7864b2fd3d9e40c7b6bcc2,width: 80%;,"Sản phẩm đẹp, đòng gói cẩn thận, sử dụng tốt, tiki giao hàng nhanh. (y)"
5f7864b2fd3d9e40c7b6bcc3,width: 60%;,"k hài lòng về thời gian giao sản phẩm , chất lượng thì ổn"
5f7864b2709d68d2d4b7c635,width: 80%;,false
5f7864b3fd3d9e40c7b6bcc4,width: 80%;,"Ok ngon theo đúng mô tả, giao hàng hơi bị lâu."
5f7864b3fd3d9e40c7b6bcc5,width: 80%;,Sản phẩm tốt. Sử dụng tiện lợi. Gọn gàn
5f7864b3709d68d2d4b7c636,width: 80%;,Ok
5f7864b4fd3d9e40c7b6bcc6,width: 60%;,giao hàng quá chậm. hơn 1 tháng mới nhận đc hàng. hàng ok
5f7864b4fd3d9e40c7b6bcc7,width: 80%;,ok. sản phẩm dùng tốt như quảng cáo
5f7864b5fd3d9e40c7b6bcc8,width: 80%;,Oke
5f7864b5fd3d9e40c7b6bcc9,width: 80%;,false
5f7864b6709d68d2d4b7c637,width: 80%;,false
5f7864b6709d68d2d4b7c638,width: 80%;,false
5f7864b6709d68d2d4b7c639,width: 80%;,false
5f7864b7fd3d9e40c7b6bcca,width: 80%;,false
5f7864b7fd3d9e40c7b6bccb,width: 80%;,false
5f7864b7fd3d9e40c7b6bccc,width: 80%;,false
5f7864b7709d68d2d4b7c63a,width: 60%;,false
5f7864b7709d68d2d4b7c63b,width: 60%;,false
5f7864b8fd3d9e40c7b6bccd,width: 60%;,false
5f7864b8fd3d9e40c7b6bcce,width: 60%;,"Mình mua của nhà cung cấp (shop) Joybuy Channel. Đặt hàng và thanh toán từ 18/2 nhưng dự kiến đến 9/3 mới giao hàng, quá chậm so với nhu cầu. Đây là một hạn chế khi mua hàng quốc tế (shop ngoài lãnh thổ VN) mà mọi người nên lưu ý."
5f7864b8fd3d9e40c7b6bccf,width: 80%;,"bao bì gói cẩn thận, chống shock. Hộp, cáp kết nối đàng hòang. Hàng từ nước ngoài nên lâu. Hài lòng."
5f7864b8fd3d9e40c7b6bcd0,width: 80%;,"chưa mua nhưng hi vọng tốt, mình hủy đơn để đặt kèm thêm vài món nữa cho đỡ tiền ship =.="
5f7864b8fd3d9e40c7b6bcd1,width: 80%;,Dây cáp loại type C hay là loại micro USB vậy shop?
5f7864b8709d68d2d4b7c63c,width: 80%;,false
5f7864b8709d68d2d4b7c63d,width: 80%;,false
5f7864bb709d68d2d4b7c63e,width: 80%;,false
5f7864bb709d68d2d4b7c63f,width: 80%;,false
5f7864bc709d68d2d4b7c640,width: 80%;,false
5f7864bc709d68d2d4b7c641,width: 80%;,false
5f7864bc709d68d2d4b7c642,width: 80%;,false
5f7864bd709d68d2d4b7c643,width: 60%;,false
5f7864bd709d68d2d4b7c644,width: 80%;,false
5f7864bd709d68d2d4b7c645,width: 80%;,false
5f7864bf709d68d2d4b7c646,width: 80%;,false
5f7864bf709d68d2d4b7c647,width: 80%;,false
5f7864c0709d68d2d4b7c648,width: 60%;,false
5f7864c1709d68d2d4b7c649,width: 80%;,false
5f7864c2fd3d9e40c7b6bcd2,width: 80%;,false
5f7864c2fd3d9e40c7b6bcd3,width: 80%;,false
5f7864c2d43cdb78fe95a182,width: 80%;,"Giao hàng nhanh, đóng gói rất cẩn thận. Máy mở ra thì mới toanh, còn keo dán các phần bên trong, đóng gói mực in bên trong kĩ càng, mới đẹp. 
hướng dẫn thì có đĩa và cuốn sách nhưng chỉ hướng dẫn cài in qua dây usb, k có hd in qua wifi phải tìm trên mạng. 
Khá bất tiện chuyện đó còn lại thì máy in bề ngoài khá xịn. 
Mình mới mua nên chỉ review thế này, xài vài hôm nữa xem sao."
5f7864c2d43cdb78fe95a183,width: 80%;,"Giao hàng nhanh. Đóng gói kỹ. Chất lượng máy tốt. Hướng dẫn cài đặt chưa dễ dàng. Máy hay bị lỗi không in, phải nhấn nút trên máy in, tắt bật máy in hoặc restart máy tính mới in tiếp được. In nhanh, in 2 mặt rất thuận tiện."
5f7864c2d43cdb78fe95a184,width: 80%;,Giao hàng nhanh. Đóng gói cẩn thận. Mình mua được 3 hôm rồi vẫn chưa có thể cài đặt sử dụng qua Macbook được vì hướng dẫn sử dụng quá sơ sài. Mong tiki sớm hỗ trợ hướng dẫn lắp đặt. Mình cảm ơn!
5f7864c3709d68d2d4b7c64a,width: 80%;,false
5f7864c4709d68d2d4b7c64b,width: 80%;,false
5f7864c4709d68d2d4b7c64c,width: 60%;,false
5f7864c5709d68d2d4b7c64d,width: 80%;,false
5f7864c5709d68d2d4b7c64e,width: 80%;,false
5f7864c5d43cdb78fe95a185,width: 60%;,"Mua về được 1 tháng thì hỏng nguồn, tiki đã bảo hành."
5f7864c6709d68d2d4b7c64f,width: 80%;,false
5f7864c6709d68d2d4b7c650,width: 80%;,false
5f7864c7d43cdb78fe95a186,width: 60%;,In ko đc sắc nét. Cứ bị mờ mờ
5f7864c7d43cdb78fe95a187,width: 80%;,Sản phẩm dùng cũng tạm thời được
5f7864c7d43cdb78fe95a188,width: 80%;,false
5f7864c7709d68d2d4b7c651,width: 80%;,false
5f7864c7709d68d2d4b7c652,width: 80%;,false
5f7864c7709d68d2d4b7c653,width: 80%;,false
5f7864c9709d68d2d4b7c654,width: 80%;,false
5f7864ca709d68d2d4b7c655,width: 80%;,false
5f7864ca709d68d2d4b7c656,width: 80%;,false
5f7864cafd3d9e40c7b6bcd4,width: 80%;,"Mình vừa nhận hàng và thật sự rất không hài lòng về thái độ của nhân viên giao hàng
 Sản phẩm mới đẹp hát ổn. 38w nhưng âm thanh to lắm. Chưa biết chất lượng về dài lâu thế nào. Đáng lẽ cho 5 sao nhưng a nhân viên giao hàng thái độ quá kém nên cho 4 sao"
5f7864cafd3d9e40c7b6bcd5,width: 80%;,"Vừa nhận hàng xong cắm thử thì nghe bé tẹo, hóa ra chỉ có đúng 1 loa vệ tinh kêu. Còn lại 2 cục kia chết đứ đừ. Liên hệ lại tiki thì đc hướng dẫn đổi trả rất nhanh, hài lòng về cái ý. Chờ 2 ngày nữa xem hàng đổi trả về có còn lỗi nữa không"
5f7864cafd3d9e40c7b6bcd6,width: 80%;,"Loa khá to cồng kềnh không biết để làm gì vì chất lượng âm thanh cũng không tốt, khá phù hợp với giá tiền. Dịch vụ chuyển hàng của tiki khá tốt. Tuy khi hàng chưa có đã để mình đợi vào ngày dự kiến giao hàng mà không hề báo là sẽ giao lại sau cho đến khi mình chủ động gọi hỏi. Tuy nhiên sau đó tiki đã cố gắng vớt vát khắc phục thì mình thấy cũng Ok, chưa kịp giận."
5f7864cb709d68d2d4b7c657,width: 80%;,false
5f7864cb709d68d2d4b7c658,width: 80%;,false
5f7864cb709d68d2d4b7c659,width: 60%;,false
5f7864cc709d68d2d4b7c65a,width: 60%;,false
5f7864cc709d68d2d4b7c65b,width: 80%;,false
5f7864cdfd3d9e40c7b6bcd7,width: 60%;,"Mình đặt mua loa từ thứ 6 tuần trước, đến thứ 5 tuần này mới nhận được, mỗi cái giao hàng hơi lâu còn lại chất lượng loa nghe khá hay đấy, 2 loa chép to và rõ ràng, loa bass đầm ấm kha khá sâu, 2 loa chép 24w, loa bass 14w, với tầm giá này loa vậy là ổn rồi"
5f7864cdfd3d9e40c7b6bcd8,width: 80%;,"Ưu:
- Thiết kế thanh lịch, tiện bố trí ở bàn làm việc hoặc phòng khách.
- Chất âm khá ấn tượng so với tầm giá. Ở mức âm lượng vừa phải thì Âm cao khá đĩnh đạc và Âm trầm khá sâu lắng và có độ ""rùng"".
- Công suất đủ dùng trong phòng có diện tích"
5f7864cdfd3d9e40c7b6bcd9,width: 60%;,"Mới nhận được e này hôm qua. Cứ tưởng ngon bổ rẻ, ai ngờ Bass với chep nghe chán quá. Bass phải đập rõ ràng bụp bụp, đằng này kêu ùng ùng chả rõ gì cả. Hàng kém chất lượng thì giảm giá 49% là điều rõ ràng. Mấy bác ở trên chả hiểu sao cho 5* khen hay, chất lượng tốt."
5f7864cdfd3d9e40c7b6bcda,width: 80%;,"Hôm nay nhận được hàng của TIki
Điều đầu tiên vừa lòng là cách gói hàng của tiki rất cẩn thận, mình cảm thấy rất yên tâm. 
Về mặt hàng loa nghe rất tốt trong tầm giá. bass nghe ổn phù hợp cho phòng ngủ gia đình. Hàng chính xác như trong ảnh giới thiệu sản phẩm và thông số kỹ thuật. 
"
5f7864cdfd3d9e40c7b6bcdb,width: 80%;,"Chất lượng loa tương đối phù hợp với giá tiền. Âm bass nghe cũng khá tốt, nhưng treb tốt hơn. Vì vậy, theo mình nghĩ, loa này không thích hợp lắm để nghe nhạc vàng. Về âm lượng thì khi mở to hết cỡ có hơi rè một chút nhưng có thể chấp nhận được. Về dịch vụ giao hàng thì khỏi phải nói, rất đúng giờ và gói ghém rất cẩn thận. Cám ơn tiki.vn."
5f7864ce709d68d2d4b7c65c,width: 80%;,false
5f7864cffd3d9e40c7b6bcdc,width: 80%;,"Mới nhận hàng chiều qua sau 1 tuần đặt hàng,phải nói là đối tác GHN của Tiki cực kì chậm chạp.Tuy nhiên về sp Microlab M300 khá ấn tượng khi có âm thanh mạnh mẽ, mở cực đại loa ko bị rè, rất phù hợp với room 22m2 như nhà mình, Tiki đóng gói chắc chắn và cẩn thận, giá cả phù hợp.vote 4*"
5f7864cffd3d9e40c7b6bcdd,width: 60%;,"Vừa mới mua, nghe cũng khá, giá cũng mềm, bạn nên mua. Kiểu dáng đẹp, gọn dễ bày, nhìn cũng hay, giảm giá thật. Viết xong rồi, chưa đủ chữ, kỳ vậy ta, kiểu này mới, thấy lần đầu. Lại phải cố, rặn thêm chữ, còn phải đếm, cho thật đủ, năm mươi từ, chán vãi !"
5f7864cffd3d9e40c7b6bcde,width: 80%;,Được giảm giá đến một nửa nên về mặt giá cả rất hài lòng. Âm thanh so với giá tiền như vậy là khá ổn. Công suất 38W nên có thể mở rất to. Hai loa vệ tinh nhìn khá đẹp và sang trọng. Bass cũng rất tốt. Một sản phẩm có thể nói là hoàn toàn hợp lý để mua trong phân khúc giá này.
5f7864cffd3d9e40c7b6bcdf,width: 80%;,"Tiếc nhất là khi vừa mua loa xong thì tiki giảm giá tiếp. Sản phẩm Loa Vi Tính Microlab M300/2.1 38W (Version 2015) với mức giá này thì chất lượng hoàn toàn phù hợp, công suất loa lớn, âm bass mạnh mẽ, không bị rè kho mở hết công suất.Tuy nhiên không thích cái cục subwoofer lắm, vì hơi thô."
5f7864cffd3d9e40c7b6bce0,width: 60%;,Loa nghe nhạc trẻ thì ổn chứ dòng nhạc trữ tình và giao hưởng không tạo được độ xâu và sự mềm mại. Với mức giá như vậy khó đòi hỏi được quá nhiều yêu cầu cao cấp hơn. Nếu bạn nghe nhạc trẻ ổn. Xem film âm thanh chất lượng cao thì dòng này không phù hợp
5f7864cf709d68d2d4b7c65d,width: 80%;,false
5f7864cf709d68d2d4b7c65e,width: 80%;,false
